UNITID,INSTNM,CITY,STABBR,HIGHDEG,CONTROL,CCBASIC,ADM_RATE,SAT_AVG,UGDS,NPT4_PRIV,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,COSTT4_A,TUITIONFEE_IN,PCTPELL,C150_4,RET_FT4,RPY_3YR_RT,PAR_ED_PCT_1STGEN,DEP_INC_AVG,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,HI_INC_DEBT_MDN,FIRSTGEN_DEBT_MDN,COUNT_WNE_P10,MD_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,_key,real_PCT75_EARN_WNE_P10,real_COSTT4_A,real_NPT41_PRIV,real_NPT44_PRIV,real_GRAD_DEBT_MDN,real_PCT25_EARN_WNE_P10,real_NPT4_PRIV,real_HI_INC_DEBT_MDN,real_NPT43_PRIV,real_DEP_INC_AVG,real_MD_EARN_WNE_P10,real_TUITIONFEE_IN,real_NPT42_PRIV,real_LO_INC_DEBT_MDN,real_FIRSTGEN_DEBT_MDN,real_PCT90_EARN_WNE_P10,real_NPT45_PRIV
211468,Cedar Crest College,Allentown,PA,4,2,20.0,0.8407,,834,18659.0,21044.0,24250.0,21490.0,19909.0,11008.0,57206.0,46314.0,0.4357,0.6039,0.7097,0.5516898608,0.433681073,65245.536424,27000.0,22748.0,22375.0,23250.0,501,59460.0,36347.0,83649.0,78000.0,cedar crest college,85852.56337236735,58712.97612977617,21598.361529822218,20433.46225514306,27711.260278711266,37304.488050011794,19150.533538536056,22964.424027265355,22056.110495907596,66964.29784702223,61026.35319156192,47534.048464749394,24888.817102175857,23347.249956300882,23862.474128890255,80054.75191627699,11297.983449927911
211556,Chatham University,Pittsburgh,PA,4,2,17.0,0.6196,1198.0,1232,29954.0,22675.0,24086.0,26051.0,30120.0,33636.0,61261.0,44626.0,0.2183,0.6306,0.7781,0.6,0.2969348659,77793.6,23250.0,16750.0,19000.0,18500.0,321,52410.0,32348.0,80486.0,72500.0,chatham university,82606.240547865,62874.79688644929,23272.326919251034,30913.450355362344,23862.474128890255,33200.14249984267,30743.077421796934,19500.516492426446,26737.260797063227,79842.91472659084,53790.63522989842,45801.58152584329,24720.49685455702,17191.24480253384,18987.345005783645,74409.86556320617,34522.072249434525
211583,Chestnut Hill College,Philadelphia,PA,4,2,19.0,0.7446,,815,27970.0,28011.0,24447.0,22714.0,28168.0,33175.0,58168.0,39870.0,0.5208,0.4878,0.6243,0.4669187146,0.4440104167,70328.674556,26389.0,21512.0,19792.0,20500.0,735,52015.0,33460.0,71296.0,78000.0,chestnut hill college,73174.1486233703,59700.31807007692,28748.89302470301,28910.02887150885,27084.16472203376,34341.435886136256,28706.8129627983,20313.380127268643,23312.354295209174,72181.34095104053,53385.22975545061,40920.29434489697,25091.006667913123,22078.69004131988,21040.03095235485,80054.75191627699,34048.92813874986
211981,Delaware Valley University,Doylestown,PA,4,2,20.0,0.9321,1204.0,1628,28278.0,21896.0,22118.0,24746.0,28104.0,32804.0,59933.0,44850.0,0.299,0.5591,0.6928,0.763,0.3632850242,86556.493388,25000.0,17366.0,17200.0,17500.0,847,55838.0,36188.0,79286.0,79600.0,delaware valley university,81374.62897992227,61511.81341792601,22472.80574306155,28844.34292121857,25658.574332140062,37141.29951725938,29022.926598570266,17653.09914051236,25397.88321692552,88836.64878101551,57308.93894232147,46031.48235185927,22700.653883130955,17823.47207407777,17961.002032498043,81696.90067353395,33668.154895660904
212009,Dickinson College,Carlisle,PA,4,2,21.0,0.4209,1391.0,2273,37607.0,40755.0,15081.0,16316.0,22696.0,45175.0,82902.0,65650.0,0.1275,0.7978,0.9198,0.8834782609,0.1219512195,,19000.0,13186.0,19000.0,16802.0,368,70204.0,48149.0,101383.0,97500.0,dickinson college,104053.72966061423,85085.88517132301,41828.607876254726,23293.880121690032,19500.516492426446,49417.38782072847,38597.68019635165,19500.516492426446,16745.81195212789,,72053.38209654244,67379.4161961998,15478.27838012017,13533.358445743954,17244.614637144692,100068.43989534624,46365.04381817709
212054,Drexel University,Philadelphia,PA,4,2,15.0,0.7944,1345.0,13233,38509.0,28055.0,29435.0,34970.0,37842.0,48089.0,76835.0,62412.0,0.2676,0.7816,0.8951,0.7660676704,0.2922854785,99877.583621,25325.0,19039.0,20296.0,20550.0,4403,84648.0,54500.0,113366.0,106300.0,drexel university,116352.39750949561,78859.06235239927,28794.052115527575,38838.870795073766,25992.135798457883,55935.692044065334,39523.44155825526,20830.656985804588,35891.213775797514,102508.65613815852,86877.88000267967,64056.117648701016,30210.405418661707,19540.543868384586,21091.348101019128,109100.25806025954,49355.807242331335
212106,Duquesne University,Pittsburgh,PA,4,2,16.0,0.8356,1276.0,5350,37730.0,29986.0,31729.0,32102.0,35611.0,41273.0,67776.0,48986.0,0.2024,0.7749,0.8415,0.82239819,0.1729686243,110744.37367,26244.0,20250.0,24889.0,23548.0,2007,74742.0,49248.0,106567.0,118800.0,duquesne university,109374.2916341268,69561.421357405,30775.920396942074,36549.09962167359,26935.34499090735,50545.33874836935,38723.92038206578,25544.65026210536,32947.662128414406,113661.70974711959,76710.9265093125,50276.43688936852,32564.83619937888,20783.44520903345,24168.324334929366,121929.54522632957,42360.25353641667
212133,Eastern University,Saint Davids,PA,4,2,18.0,0.9077,,2404,26662.0,26557.0,22232.0,23373.0,25963.0,32353.0,55001.0,38400.0,0.4192,0.54,0.6547,0.5664335664,0.3649155722,71727.12749,25000.0,18782.0,17188.0,17750.0,1129,51655.0,32081.0,74621.0,90800.0,eastern university,76586.73900954494,56449.889873681415,27256.590341545743,26646.942615414097,25658.574332140062,32926.10892597541,27364.35635374073,17640.783024832934,23988.714314604385,73616.63329332207,53015.74628506779,39411.57017416714,22817.656982085515,19276.773724250186,18217.587775819444,93191.9419743327,33205.2742147091
212197,Elizabethtown College,Elizabethtown,PA,4,2,20.0,0.7787,1204.0,1868,26598.0,17776.0,17113.0,20967.0,25064.0,31198.0,50865.0,37950.0,0.2084,0.7617,0.8372,0.7891459075,0.2995689655,104916.77373,27000.0,23370.0,26000.0,26000.0,865,62399.0,45388.0,86157.0,86000.0,elizabethtown college,88426.63154936765,52204.935336172166,18244.27269312487,25724.26028243034,27711.260278711266,46583.65487148692,27298.670403450455,26684.917305425664,21519.333120879226,107680.59349758098,64042.775190048305,38949.71583618861,17563.807301836514,23985.63528568453,26684.917305425664,88265.4957025618,32019.848080564225
212577,Franklin and Marshall College,Lancaster,PA,3,2,21.0,0.2819,1392.0,1799,36425.0,12321.0,16942.0,16245.0,25104.0,49996.0,85776.0,70794.0,0.158,0.8377,0.9024,0.8477876106,0.1948275862,,19000.0,19000.0,19000.0,19000.0,367,76124.0,54176.0,112430.0,107000.0,franklin and marshall college,115391.74048650028,88035.59487654583,12645.571773851907,25765.314001361763,19500.516492426446,55603.156920720794,37384.542801928066,19500.516492426446,16672.94160102461,,78129.3324983932,72658.92445078093,17388.302653404677,19500.516492426446,19500.516492426446,109818.69814155946,51313.04329238698
212601,Gannon University,Erie,PA,4,2,17.0,0.7416,,2365,22553.0,18489.0,15945.0,20352.0,23354.0,25445.0,52869.0,40656.0,0.2384,0.6636,0.7617,0.6676258993,0.2606679035,83629.821764,27000.0,19500.0,24187.0,22324.0,1073,58845.0,37209.0,85804.0,91100.0,gannon university,88064.33247979783,54261.72665463651,18976.055233077503,23969.21379811196,27711.260278711266,38189.19569298398,23147.11307651019,24824.157494858864,20888.13219230858,85832.87992460874,60395.15226299127,41726.99992189945,16365.03870903893,20013.687979069247,22912.08053562779,93499.84486631838,26115.296955252154
212656,Geneva College,Beaver Falls,PA,4,2,20.0,,,1096,25890.0,20283.0,15089.0,16079.0,20361.0,34864.0,45407.0,33450.0,0.3124,0.6098,0.7846,0.6876190476,0.2459499264,81450.43554,25198.0,16500.0,19500.0,18829.0,815,50004.0,29377.0,72852.0,76300.0,geneva college,74771.13828980271,46603.15538797935,20817.314527151873,20897.369279068153,25861.79024085061,30150.87752621114,26572.01957836425,20013.687979069247,16502.5686674592,83596.0821875309,51321.25403617326,34331.1724564034,15486.489123906455,16934.65905921244,19325.01184399461,78309.96886169146,35782.421420629245
212674,Gettysburg College,Gettysburg,PA,4,2,21.0,0.389,1379.0,2099,31490.0,13625.0,13184.0,21261.0,28822.0,44863.0,81960.0,66640.0,0.2099,0.8253,0.9121,0.895483871,0.1372282609,,26999.0,18230.0,24742.0,23250.0,477,71517.0,49726.0,104062.0,100100.0,gettysburg college,106803.30248604636,84119.07009048798,13983.923011016333,29581.257176037634,27710.23393573798,51035.93068959987,32319.54022876362,25393.777845032375,21821.077955025194,,73400.97042046643,68395.49573975254,13531.305759797382,18710.23240299653,23862.474128890255,102736.9316258888,46044.82481051198
212832,Gwynedd Mercy University,Gwynedd Valley,PA,4,2,17.0,0.8963,1090.0,1067,27483.0,21995.0,20617.0,22269.0,27992.0,32456.0,55786.0,40122.0,0.2491,0.5688,0.7752,0.6099342586,0.4371584699,87358.949081,25000.0,25000.0,20196.0,23750.0,959,67145.0,43796.0,95071.0,87600.0,gwynedd mercy university,97575.4528132355,57255.56910771062,22574.413697416825,28729.39250821058,25658.574332140062,44949.71685801625,28206.98393480821,20728.022688476027,22855.63167209708,89660.24354289909,68913.79894126178,41178.93277416494,21160.113080229265,25658.574332140062,24375.645615533056,89907.64445981877,33310.98754095751
212911,Haverford College,Haverford,PA,3,2,21.0,0.1237,1513.0,1430,25314.0,7531.0,9388.0,12007.0,18171.0,45991.0,90382.0,70688.0,0.1545,0.8964,0.9383,0.9055555556,0.162055336,,13621.0,3506.0,13000.0,10255.0,131,79966.0,57103.0,117492.0,117600.0,haverford college,120587.088617272,92762.93061149932,7729.388931813872,18649.67816757268,13979.81763912319,58607.26280352775,25980.84602575174,13342.458652712832,12323.300080240228,,82072.54220175649,72550.13209561266,9635.307833205236,3598.358464339322,10525.147191043852,120697.93365838684,47202.53968437814
212984,Holy Family University,Philadelphia,PA,4,2,18.0,0.7104,1060.0,2464,13143.0,9721.0,9369.0,12056.0,16307.0,17822.0,40539.0,35330.0,0.4105,0.6091,0.7773,0.6310845431,0.4630390144,74343.491139,25125.0,20000.0,21245.0,21377.0,824,62235.0,38615.0,88857.0,81800.0,holy family university,91197.75757723878,41606.91779402504,9977.08004330934,16736.57486536832,25786.86720380076,39632.23391342354,13489.225697892673,21804.656467452623,12373.590885931222,76301.9197400331,63874.45494242947,36260.69724618033,9615.80731671281,20526.85946571205,21940.133739926325,83954.85521476228,18291.484469896008
213011,Immaculata University,Immaculata,PA,4,2,17.0,0.8576,1260.0,1320,24258.0,20539.0,19694.0,19150.0,24204.0,28997.0,43979.0,29330.0,0.2283,0.7104,0.8303,0.6103789127,0.350877193,100690.93103,27000.0,18498.0,20992.0,20000.0,864,75701.0,49236.0,101424.0,90200.0,immaculata university,104095.80972251894,45137.53762212751,21080.05832831299,24841.605325404722,27711.260278711266,50533.02263268992,24897.027845962144,21544.991695211367,19654.467938419286,103343.42953622574,77695.1894206934,30102.63940646672,20212.798515886654,18985.292319837074,20526.85946571205,92576.13619036134,29760.867196362615
213251,Juniata College,Huntingdon,PA,4,2,21.0,0.7891,1227.0,1191,23988.0,18729.0,17265.0,16997.0,19312.0,31255.0,71850.0,58580.0,0.2904,0.735,0.8333,0.8053244592,0.1996434938,95737.484211,27000.0,26613.0,23250.0,25435.0,425,56918.0,41252.0,76504.0,82800.0,juniata college,78519.34282824173,73742.74263057053,19222.377546666048,19820.735500091552,27711.260278711266,42338.70033397767,24619.91524317503,23862.474128890255,17444.751516935383,98259.49420000117,58417.38935346992,60123.17137507059,17719.811433775925,27314.065548049737,26105.0335255193,84981.19818804789,32078.349630041503
213303,Keystone College,La Plume,PA,4,2,22.0,0.848,,771,22051.0,21925.0,24335.0,18916.0,28291.0,30271.0,32071.0,18300.0,0.4178,0.3587,0.5723,0.5537340619,0.4772393539,62547.686901,26000.0,15000.0,17799.0,15922.0,791,44976.0,27863.0,61844.0,62700.0,keystone college,63473.1548398748,32915.84549624255,22502.569689286833,29036.269057222977,26684.917305425664,28596.99426465674,22631.88890392082,18267.87858151044,19414.303682670456,64195.37894610927,46160.80156649325,18782.076411126523,24976.056254905136,15395.144599284036,16341.432820653361,64351.70442500727,31068.42814432847
213321,King's College,Wilkes-Barre,PA,4,2,19.0,0.9311,1170.0,1484,23093.0,17283.0,17259.0,19692.0,23657.0,28391.0,57973.0,44100.0,0.3038,0.5989,0.757,0.7088926174,0.2935779817,92431.822811,27000.0,19811.0,24272.0,21250.0,802,59498.0,42669.0,82746.0,95500.0,king's college,84925.77566749045,59500.18119028623,17738.285607295067,24280.195719017498,27711.260278711266,43793.02832712337,23701.338282084416,24911.396647588143,20210.745829940082,94866.75185004971,61065.354224546776,45261.72512189507,17713.653375936214,20332.88064376107,21809.78818231905,98015.75394877503,29138.903354551538
213358,La Roche University,Pittsburgh,PA,4,2,20.0,0.7576,1055.0,751,20794.0,16152.0,15200.0,17960.0,25120.0,27145.0,47111.0,34052.0,0.1009,0.5721,0.6882,0.6262626263,0.3569131833,71427.55,25000.0,17822.0,19500.0,19500.0,555,52341.0,34922.0,76019.0,71600.0,la roche university,78021.56648619821,48352.04381445802,16577.49170450905,25781.735488934333,25658.574332140062,35841.94931307981,21341.775786500817,20013.687979069247,18433.11980020942,73309.16404150604,53719.817564741716,34949.030926321335,15600.413193941156,18291.484469896008,20013.687979069247,73486.15688724913,27860.08000983768
213367,La Salle University,Philadelphia,PA,4,2,17.0,0.9659,,1953,19409.0,16545.0,17393.0,20557.0,21263.0,27190.0,48337.0,37800.0,0.3505,0.5712,0.739,0.6531971581,0.3697585769,75074.153259,25000.0,16750.0,16661.0,18500.0,1698,67416.0,43525.0,95876.0,93300.0,la salle university,98401.65890673042,49610.340299706164,16980.844493010292,21823.130640971765,25658.574332140062,44671.577912255845,19920.290768500257,17099.900277911423,21098.532501832127,77051.82967274106,69191.93788702217,38795.76439019577,17851.183334356483,17191.24480253384,18987.345005783645,95757.7994075467,27906.26544363553
213376,Lackawanna College,Scranton,PA,3,2,23.0,,,1947,19951.0,18142.0,18288.0,20224.0,23796.0,26351.0,28770.0,18400.0,0.5952,0.3673,0.8333,0.3712957583,0.4690909091,48027.4046,18075.0,12000.0,10250.0,12000.0,1127,41000.0,20423.0,62664.0,64800.0,lackawanna college,64314.75607796899,29527.88734142678,18619.9142213474,24422.857392304195,18551.149242137264,20961.002543411858,20476.568660021054,10520.015476177425,20756.760291728024,49292.58923635462,42080.0619047097,18884.710708455084,18769.760295447097,12316.115679427228,12316.115679427228,66507.02466890703,27045.16368904891
213385,Lafayette College,Easton,PA,3,2,21.0,0.3145,1424.0,2757,34433.0,12716.0,7445.0,10881.0,12581.0,52608.0,83133.0,65398.0,0.1165,0.8759,0.8967,0.9072512648,0.1484018265,,16000.0,9000.0,14000.0,14000.0,397,91410.0,63534.0,133083.0,124300.0,lafayette college,136588.80191376782,85322.97039815199,13050.97724829972,12912.420946906164,16421.48757256964,65207.67446472746,35340.06759914315,14368.801625998434,11167.63789232064,,93818.01118803692,67120.77776693183,7641.12343611131,9237.086759570422,14368.801625998434,127574.43157940038,53993.851138608974
213400,Lancaster Bible College,Lancaster,PA,4,2,20.0,0.5589,1180.0,1569,25480.0,24486.0,22017.0,23904.0,24034.0,29957.0,44066.0,29990.0,0.3549,0.6667,0.7939,0.6181533646,0.3549668874,74299.469136,20500.0,13834.0,16750.0,14948.0,399,44096.0,25894.0,63783.0,64100.0,lancaster bible college,65463.23386507558,45226.829460803354,25131.03404387126,24667.12701994617,21040.03095235485,26576.12495025739,26151.21895931715,17191.24480253384,24533.70243341904,76256.73806658409,45257.619750001926,30780.025768835218,22596.993242829107,14198.428692433024,15341.774764673184,65788.58458760711,30746.156450716793
213507,Lebanon Valley College,Annville,PA,4,2,20.0,0.8377,1240.0,1684,26979.0,20788.0,21773.0,22266.0,26236.0,31533.0,66497.0,52080.0,0.2485,0.6496,0.8298,0.7960526316,0.2760814249,93668.735404,27000.0,15464.0,21500.0,21500.0,649,62621.0,42715.0,81980.0,79300.0,lebanon valley college,84139.59694995369,68248.72869457271,21335.617728661102,26927.134247121066,27711.260278711266,43840.24010389451,27689.70707627227,22066.37392564045,22852.552643177223,96136.24839844374,64270.62333011771,53451.942048714176,22346.56555734742,15871.367738888555,22066.37392564045,81388.99778154827,32363.6729766149
213543,Lehigh University,Bethlehem,PA,4,2,16.0,0.2593,1440.0,5898,36931.0,16917.0,17140.0,18722.0,22184.0,48751.0,80856.0,64980.0,0.1771,0.8791,0.937,0.8837944664,0.1687657431,124173.24289,21960.0,14074.0,21500.0,17495.0,875,105584.0,72507.0,148926.0,137400.0,lehigh university,152849.15363953164,82985.98744798067,17362.644079072536,22768.392519367804,22538.49169335183,74417.04996401917,37903.872346410586,22066.37392564045,19215.19314585305,127444.33531023789,108365.39649138704,66691.76640409844,17591.518562115227,14444.751006021568,17955.870317631616,141019.52452944178,50035.246290646406
213668,Lycoming College,Williamsport,PA,3,2,21.0,0.7407,1160.0,996,19140.0,12151.0,14785.0,15883.0,20435.0,26233.0,64105.0,50029.0,0.3801,0.5963,0.7611,0.7358490566,0.3659359191,75442.764321,27000.0,23500.0,24125.0,23500.0,533,56210.0,37571.0,77152.0,81800.0,lycoming college,79184.4130749308,65793.71630247355,12471.093468393356,20973.318659091285,27711.260278711266,38560.73184931337,19644.20450868643,24760.52423051516,16301.405444695223,77430.1510461001,57690.738528383714,51346.9126105054,15174.480860027632,24119.059872211656,24119.059872211656,83954.85521476228,26924.055218201207
213774,Manor College,Jenkintown,PA,3,2,14.0,0.9486,820.0,443,13078.0,13135.0,9493.0,13154.0,15838.0,17817.0,27557.0,21780.0,0.5199,0.2574,0.5588,0.4292237443,0.5032822757,45793.351955,19000.0,11000.0,12000.0,11000.0,426,46825.0,27887.0,69225.0,72600.0,manor college,71048.59232569583,28282.933314831345,13481.014954106387,16255.220010897372,19500.516492426446,28621.626496015593,13422.513404629108,12316.115679427228,13500.515470598813,46999.68500220875,48058.50972409833,22353.74995816042,9743.073845400224,11289.772706141626,11289.772706141626,74512.49986053474,18286.352755029577
213826,Marywood University,Scranton,PA,4,2,18.0,0.6058,1162.0,1784,23388.0,18941.0,21192.0,21303.0,24083.0,28365.0,55582.0,41420.0,0.3196,0.7165,0.7981,0.6813852814,0.2949640288,88624.193809,26186.0,21813.0,23250.0,23250.0,839,55817.0,36372.0,73929.0,70100.0,marywood university,75876.5096720313,57046.19514116035,19439.962257002597,24717.417825637163,26875.817098456784,37330.14662434393,24004.109459203668,23862.474128890255,21864.18435990319,90958.81857896854,57287.38573988247,42511.12595348965,21750.260289868485,22387.619276278845,23862.474128890255,71946.64242732072,29112.218437246112
213987,Mercyhurst University,Erie,PA,4,2,19.0,0.8102,,2191,19444.0,22626.0,22429.0,17197.0,21665.0,16748.0,59557.0,45770.0,0.3133,0.6017,0.7979,0.5353756382,0.2866626433,82681.519106,25305.0,18998.0,19750.0,19500.0,1782,47452.0,28870.0,68639.0,71700.0,mercyhurst university,70447.15534335046,61125.908459970626,23222.03611356004,22235.720516232577,25971.60893899217,29630.52163875534,19956.212772565254,20270.273722390648,17650.020111592505,84859.59615502239,48702.026768348405,46975.71788728202,23019.846547822777,19498.463806479875,20013.687979069247,73588.7911845777,17189.19211658727
213996,Messiah University,Mechanicsburg,PA,4,2,18.0,0.7897,1236.0,2259,26502.0,19393.0,20317.0,20916.0,23574.0,31847.0,55875.0,42240.0,0.1964,0.7496,0.8857,0.8275862069,0.18173258,100699.02284,25621.0,21946.0,21500.0,22585.0,830,54064.0,38104.0,75950.0,78100.0,messiah university,77950.7488210415,57346.91363233304,19903.869280927687,24195.00925223479,26295.93331855042,39107.77265407459,27200.141478015037,22066.37392564045,21466.98962924166,103351.73450856039,55488.206507712806,43352.72719158384,20852.210188243585,22524.12289172583,23179.956051655332,80157.38621360555,32685.94467022658
214069,Misericordia University,Dallas,PA,4,2,17.0,0.7093,,1672,37485.0,36759.0,37554.0,36848.0,37879.0,37665.0,53648.0,40370.0,0.2719,0.7171,0.7764,0.6970684039,0.2994071146,95739.828808,26973.0,23284.0,24845.0,25000.0,893,64313.0,42783.0,86275.0,81700.0,misericordia university,88547.74002021535,55061.247830825996,37727.34135500546,38876.84548508534,27683.549018432554,43910.03142607793,38472.466353610806,25499.49117128079,37818.685879627876,98261.9005606573,66007.19564091695,41433.46583153977,38543.28401876751,23897.369789981967,25658.574332140062,83852.22091743372,38657.20808880222
214148,Moore College of Art and Design,Philadelphia,PA,4,2,30.0,0.5646,1282.0,535,43086.0,34834.0,42789.0,34168.0,46865.0,47504.0,71327.0,52812.0,0.4333,0.5714,0.8056,0.6082474227,0.3140096618,81340.137755,26000.0,19750.0,20500.0,20750.0,183,37839.0,22123.0,57012.0,57600.0,moore college of art and design,58513.86559295876,73205.96525554216,35751.63113143067,48099.56344302976,26684.917305425664,22705.785597997383,44221.01334698347,21040.03095235485,35068.086711222466,83482.87883092719,38835.79176615391,54203.22510515923,43916.18948391764,20270.273722390648,21296.61669567625,59117.3552612507,48755.396602959256
214157,Moravian University,Bethlehem,PA,4,2,20.0,0.5417,1183.0,1949,30670.0,24609.0,28271.0,26390.0,30595.0,34834.0,65601.0,53500.0,0.319,0.7169,0.7917,0.7741935484,0.2921236291,89394.130031,26793.0,19746.0,21500.0,21500.0,614,61860.0,44318.0,87384.0,86900.0,moravian university,89685.95437758908,67329.12539050881,25257.27422958539,31400.963267673007,27498.807283241145,45485.467890071326,31477.938990669427,22066.37392564045,27085.19106500705,91749.0372102963,63489.576327447365,54909.34907077973,29015.742197757267,20266.168350497504,22066.37392564045,89189.20437851884,35751.63113143067
214166,Mount Aloysius College,Cresson,PA,4,2,22.0,0.8205,1070.0,1094,22344.0,21530.0,20389.0,19770.0,21769.0,26786.0,40435.0,27072.0,0.1543,0.5691,0.5612,0.6308784383,0.4204851752,66496.906602,24287.0,16500.0,15474.0,16980.0,873,46165.0,29237.0,67394.0,70200.0,mount aloysius college,69169.35834160988,41500.17812480334,22097.16421483902,22342.460185454278,24926.791792187425,30007.189509951157,22932.6073950935,15881.631168621412,20290.80058185636,68248.63283619168,47381.123361729835,27785.15697278783,20926.10688232015,16934.65905921244,17427.30368638953,72049.27672464929,27491.622882428146
214175,Muhlenberg College,Allentown,PA,4,2,21.0,0.7199,1343.0,1727,28905.0,12302.0,16629.0,19717.0,25452.0,37603.0,77270.0,62805.0,0.212,0.8223,0.8993,0.8025936599,0.1576704545,137263.08756,25455.0,24209.0,22000.0,23000.0,434,69107.0,43599.0,98673.0,108500.0,muhlenberg college,101272.34020301024,79305.5215457785,12626.071257359481,26122.481356065153,26125.56038498501,44747.52729227898,29666.443642820337,22579.545412283253,20236.404404272223,140879.0054086924,70927.48385484812,64459.47043720226,17067.057302766283,24846.73704027115,23605.888385568855,111358.21260148786,38593.574824458505
214272,Neumann University,Aston,PA,4,2,19.0,0.8128,,1533,27804.0,24467.0,23150.0,25679.0,30495.0,34471.0,57180.0,39100.0,0.4277,0.5368,0.7209,0.5385169186,0.4275582573,76875.383477,27000.0,19510.0,19500.0,19500.0,1000,57817.0,37722.0,81520.0,79500.0,neumann university,83667.47918224231,58686.29121247074,25111.533527378833,31298.328970344446,27711.260278711266,38715.70963827949,28536.44002923289,20013.687979069247,26355.461211000984,78900.50965025504,59340.07168645367,40130.01025546705,23759.839831561698,20023.951408802102,20013.687979069247,81594.26637620539,35379.068632128
214883,Peirce College,Philadelphia,PA,4,2,22.0,,,799,12148.0,,,13686.0,10610.0,,18660.0,15060.0,0.5278,0.1,,0.319243604,0.5548628429,33719.433476,31250.0,20911.0,21995.0,21875.0,947,50660.0,30162.0,73525.0,80100.0,peirce college,75461.86711082392,19151.55988150934,,10889.498946560241,32073.217915175075,30956.55676024034,12468.014439473498,22574.413697416825,14046.529932386755,34607.70361126391,51994.53502664862,15456.725177681172,,21461.857914375232,22451.252540622554,82210.07216017676,
214971,Pennsylvania Academy of the Fine Arts,Philadelphia,PA,4,2,30.0,,,23,42454.0,39928.0,42301.0,42893.0,44893.0,46702.0,66106.0,44600.0,0.3535,0.5758,0.0,0.5526315789,,83632.581818,22309.0,,15000.0,19750.0,71,29881.0,11449.0,53406.0,,pennsylvania academy of the fine arts,54812.872831290886,67847.42859201804,40979.82223734754,46075.61509971055,22896.685391028503,11750.600701146863,43572.36458786696,15395.144599284036,44022.92915313935,85835.71268663753,30668.154384747086,45774.89660853787,43415.33411295427,,20270.273722390648,,47932.26953838421
215053,Pennsylvania College of Art and Design,Lancaster,PA,3,2,30.0,0.9924,,400,30083.0,24547.0,24115.0,26576.0,30876.0,37851.0,43815.0,32150.0,0.4737,0.6852,0.8511,0.51875,,70393.054795,27000.0,27000.0,25000.0,25415.0,146,33301.0,15518.0,49235.0,,pennsylvania college of art and design,50531.99628971663,44969.21737450867,25193.640965241684,31689.36564316626,27711.260278711266,15926.79025944598,30875.47566535078,25658.574332140062,27276.09085803817,72247.41715695664,34178.24735338385,32996.92659113212,24750.260800782304,27711.260278711266,26084.506666053585,,38848.10788183334
215062,University of Pennsylvania,Philadelphia,PA,4,2,15.0,0.054,1553.0,10650,28699.0,-3012.0,316.0,10439.0,25476.0,55972.0,89028.0,68686.0,0.1653,0.9654,0.9888,0.8442136499,0.1876351059,98373.94004,15715.0,12500.0,15000.0,13000.0,1523,111371.0,69735.0,183142.0,236200.0,university of pennsylvania,187966.5048134718,91373.26222567061,-3091.3450355362347,26147.113587424006,16128.979825183242,71572.02724207149,29455.016990323504,15395.144599284036,10713.994298128404,100965.40211447318,114304.84327779083,70495.3934630949,324.32437955825037,12829.287166070031,13342.458652712832,242422.2102900593,57446.46890074174
215114,Cairn University-Langhorne,Langhorne,PA,4,2,19.0,0.8817,1110.0,775,27642.0,24029.0,23867.0,26050.0,26309.0,33129.0,46233.0,34009.0,0.3205,0.5968,0.7662,0.6094339623,0.295890411,74417.485804,26926.0,17875.0,12500.0,16750.0,327,44172.0,27125.0,64255.0,67200.0,cairn university-langhorne,65947.66774846638,47450.91468391326,24661.99530507974,27002.057284170914,27635.31089868813,27839.553150371965,28370.172467560624,12829.287166070031,26736.234454089943,76377.86364451646,45335.62181597163,34904.89817847005,24495.72774340747,18345.880647480142,17191.24480253384,68970.24780479248,34001.716361978724
215442,Point Park University,Pittsburgh,PA,4,2,17.0,0.9691,,2331,25942.0,22436.0,22064.0,22362.0,27325.0,29813.0,52643.0,39570.0,0.387,0.5854,0.7394,0.5249554367,0.292798111,78028.736417,27000.0,20909.0,20832.0,20000.0,1723,45856.0,25514.0,66756.0,79600.0,point park university,68514.55152465368,54029.77314267397,23027.030948635776,28044.821745029087,27711.260278711266,26186.11462040886,26625.3894129751,21380.77681948567,22951.08156861264,80084.24533594234,47063.98338298458,40612.39145291129,22645.231362573533,21459.80522842866,20526.85946571205,81696.90067353395,30598.363062563665
215655,Robert Morris University,Moon Township,PA,4,2,17.0,0.8989,,2896,23003.0,19548.0,16857.0,20199.0,23230.0,28842.0,51621.0,35970.0,0.233,0.6569,0.832,0.6553211889,0.3001745201,82319.921945,26950.0,23189.0,23250.0,23250.0,1742,62105.0,41953.0,87672.0,84100.0,robert morris university,89981.54115389533,52980.85062397608,20062.952441786958,23841.947269424545,27659.943130046984,43058.16675825088,23608.967414488714,23862.474128890255,20731.101717395883,84488.47344967001,63741.03035590234,36917.556749083116,17301.0635006754,23799.867207519834,23862.474128890255,86315.44405331917,29601.784035503344
